time	Vg	Id(=Ig)	Ig(=Id)
123.6168121	0.0999662	1.53043e-05	2.70957e-08
123.7507122	0.0999669	1.53e-05	2.65556e-08
123.8533771	0.0999672	1.5295e-05	2.60276e-08
123.9672942	0.0999685	1.52917e-05	2.54129e-08
124.0898829	0.0999684	1.5288e-05	2.52328e-08
124.1838601	0.0999694	1.5285e-05	2.49188e-08
124.308968	0.0999682	1.52826e-05	2.45048e-08
124.4245175	0.0999674	1.52802e-05	2.43275e-08
124.5504086	0.099968	1.5277e-05	2.40483e-08
124.6718548	0.0999681	1.52744e-05	2.37653e-08
124.7890311	0.0999684	1.52723e-05	2.37368e-08
124.9013249	0.0999684	1.52702e-05	2.32881e-08
125.0283387	0.0999682	1.52684e-05	2.31488e-08
125.2281252	-0.800009	0.000100624	8.52886e-06
125.329907	-0.800008	9.74909e-05	1.11264e-06
125.5137075	-0.800007	9.70591e-05	3.49801e-07
125.6680445	-0.800007	9.70206e-05	1.88656e-07
125.7629055	-0.800005	9.70412e-05	1.47175e-07
125.8968033	-0.800007	9.7082e-05	1.20159e-07
126.0302503	-0.800008	9.71251e-05	1.04703e-07
126.2854368	-0.800008	9.71968e-05	2.0312e-08
126.3533586	-0.800007	9.72491e-05	1.61165e-08
126.4853885	-0.800008	9.72966e-05	1.37225e-08
126.6137779	-0.800009	9.73384e-05	1.07385e-08
126.7265118	-0.800009	9.7383e-05	8.66818e-09
126.8696031	-0.800008	9.74279e-05	7.05478e-09
127.001734	-0.80001	9.747e-05	4.83736e-09
127.1338165	-0.800008	9.7504e-05	4.17503e-09
127.2675608	-0.80001	9.75488e-05	2.28114e-09
127.3919055	-0.800008	9.75902e-05	1.67084e-09
127.523113	-0.800007	9.76229e-05	4.24433e-10
127.6558135	-0.800008	9.76572e-05	5.11765e-10
127.7861302	-0.800005	9.76921e-05	1.15224e-09
127.8962389	-0.800006	9.77205e-05	2.20295e-09
128.0340926	-0.800005	9.77563e-05	2.22865e-09
128.1664958	-0.800006	9.77838e-05	2.9461e-09
128.289223	-0.800006	9.78159e-05	3.1444e-09
128.4259748	-0.800005	9.78476e-05	3.5072e-09
128.5277496	-0.800006	9.78686e-05	3.97007e-09
128.681771	-0.800005	9.78977e-05	3.85462e-09
128.8034892	-0.800006	9.79254e-05	4.45044e-09
128.9358602	-0.800005	9.79523e-05	4.57962e-09
129.0651274	-0.800004	9.79787e-05	4.776e-09
129.1951676	-0.800004	9.80019e-05	5.00249e-09
129.3128431	-0.800004	9.80256e-05	4.9228e-09
129.4226192	-0.800002	9.80464e-05	5.33096e-09
129.5568821	-0.800003	9.80694e-05	5.47026e-09
129.6659037	-0.800004	9.80887e-05	5.55265e-09
129.7881972	-0.800002	9.81084e-05	5.81244e-09
129.9285562	-0.800004	9.81298e-05	5.81954e-09
130.0455049	-0.800002	9.81509e-05	6.25237e-09
130.1982659	0.0999691	1.87522e-05	8.74613e-06
130.3116161	0.0999695	1.62299e-05	1.54073e-06
130.5119686	0.09997	1.56685e-05	3.65088e-07
130.6202643	0.099969	1.55102e-05	1.68714e-07
130.7365126	0.0999701	1.54481e-05	1.12648e-07
130.985676	0.0999689	1.53978e-05	3.91715e-08
131.0333807	0.0999686	1.5378e-05	3.55873e-08
131.1799591	0.0999691	1.53628e-05	3.30375e-08
131.2996223	0.0999686	1.535e-05	3.10896e-08
131.4317118	0.0999705	1.53401e-05	2.9361e-08
131.5110854	0.0999717	1.53341e-05	2.83883e-08
131.6662795	0.099971	1.53274e-05	2.74934e-08
131.7810969	0.0999717	1.53218e-05	2.68165e-08
131.9098754	0.099971	1.53164e-05	2.63456e-08
132.0366488	0.0999704	1.53124e-05	2.56894e-08
132.1625584	0.0999725	1.53087e-05	2.53697e-08
132.3018562	0.0999718	1.53049e-05	2.48778e-08
132.4066684	0.0999719	1.53024e-05	2.45003e-08
132.5291401	0.0999695	1.52989e-05	2.42327e-08
132.647217	0.0999698	1.52959e-05	2.37906e-08
132.8657227	0.0999711	1.52943e-05	2.37061e-08
132.9173645	0.0999718	1.52911e-05	2.31806e-08
133.0412952	0.0999708	1.52889e-05	2.31396e-08
133.2638256	-0.800011	0.000101065	8.55805e-06
133.4447873	-0.80001	9.7751e-05	8.01029e-07
133.5001124	-0.800011	9.75392e-05	2.91279e-07
133.6338556	-0.800011	9.75051e-05	1.96405e-07
133.7758228	-0.800009	9.75149e-05	1.47329e-07
133.8798486	-0.800009	9.75501e-05	1.1955e-07
134.0315397	-0.800009	9.75891e-05	1.03549e-07
134.2506306	-0.800009	9.76463e-05	2.03061e-08
134.3617668	-0.800009	9.76969e-05	1.57931e-08
134.4846179	-0.80001	9.77421e-05	1.30923e-08
134.6111397	-0.80001	9.77847e-05	1.0013e-08
134.7653289	-0.80001	9.78293e-05	8.11497e-09
134.9178349	-0.800008	9.78747e-05	5.66263e-09
135.0284115	-0.800008	9.79094e-05	3.67529e-09
135.2532254	-0.800008	9.79611e-05	2.41628e-09
135.3667274	-0.80001	9.79971e-05	3.99899e-10
135.4966275	-0.800009	9.80336e-05	2.01321e-10
135.5995274	-0.800007	9.80673e-05	1.37184e-09
135.7699851	-0.800007	9.8098e-05	1.58507e-09
135.8829141	-0.800007	9.81298e-05	2.6168e-09
135.9949774	-0.800007	9.81587e-05	2.88076e-09
136.1201265	-0.800008	9.81881e-05	3.28586e-09
136.2588413	-0.800008	9.82131e-05	3.79428e-09
136.3672007	-0.800008	9.82414e-05	3.75499e-09
136.4890488	-0.800008	9.82632e-05	4.51189e-09
136.6254299	-0.800008	9.82872e-05	4.39296e-09
136.7585277	-0.800006	9.83131e-05	4.879e-09
136.8648136	-0.800005	9.83366e-05	5.27333e-09
136.9803275	-0.800006	9.83577e-05	5.14984e-09
137.1256901	-0.800005	9.83821e-05	5.75948e-09
137.2821202	-0.800003	9.8404e-05	5.74144e-09
137.4461402	-0.800004	9.8432e-05	5.86625e-09
137.5533751	-0.800004	9.84511e-05	6.07984e-09
137.7129753	-0.800003	9.84771e-05	6.35229e-09
137.8300698	-0.800003	9.84965e-05	6.52945e-09
137.9992711	-0.800003	9.85177e-05	6.67383e-09
138.1337666	-0.800004	9.854e-05	6.90662e-09
138.2868227	0.0999717	1.8772e-05	8.76081e-06
138.3989176	0.0999696	1.61894e-05	1.35477e-06
138.5754571	0.0999701	1.56654e-05	3.3931e-07
138.6813227	0.0999712	1.55277e-05	1.67732e-07
138.8130971	0.0999704	1.54616e-05	1.12112e-07
139.0558628	0.0999699	1.54121e-05	3.9026e-08
139.160134	0.0999693	1.53916e-05	3.53207e-08
139.3094016	0.0999701	1.53749e-05	3.25721e-08
139.4249381	0.0999697	1.53614e-05	3.05567e-08
139.5522055	0.0999714	1.53531e-05	2.90593e-08
139.6971918	0.0999707	1.53457e-05	2.69253e-08
139.8502353	0.0999712	1.53393e-05	2.70409e-08
139.9488301	0.0999724	1.53357e-05	2.61245e-08
140.0824192	0.0999732	1.5332e-05	2.34149e-08
140.2309471	0.0999726	1.53262e-05	2.40766e-08
140.3529729	0.0999722	1.53216e-05	2.39698e-08
140.4821039	0.099972	1.53172e-05	2.45545e-08
140.6478911	0.0999723	1.53156e-05	2.38688e-08
140.789232	0.099972	1.53122e-05	2.3704e-08
140.9359732	0.0999722	1.53098e-05	2.33271e-08
141.0637376	0.0999721	1.53072e-05	2.31778e-08
141.1654824	0.0999719	1.53046e-05	2.30922e-08
141.2475719	0.0999721	1.53029e-05	2.26724e-08
141.4067463	0.0999723	1.53006e-05	2.27262e-08
141.5225009	0.0999723	1.52993e-05	2.23874e-08
141.6595392	0.0999731	1.52977e-05	2.23345e-08
141.7732945	0.0999721	1.52958e-05	2.22168e-08
141.8712912	0.0999711	1.52953e-05	2.19622e-08
142.0197991	0.0999704	1.52942e-05	2.21026e-08
142.1295661	0.0999705	1.52927e-05	2.17425e-08
142.2697863	0.0999692	1.52913e-05	2.16727e-08
142.4012516	0.099969	1.52895e-05	2.17231e-08
142.5127494	0.0999691	1.52885e-05	2.15008e-08
142.6750309	0.0999703	1.52875e-05	2.1559e-08
142.7694262	0.0999703	1.52866e-05	2.11937e-08
142.8934892	0.0999706	1.52855e-05	2.12803e-08
143.0341664	0.0999701	1.52848e-05	2.13441e-08
143.1825718	0.0999705	1.52838e-05	2.10447e-08
143.2502782	0.0999694	1.52821e-05	2.11682e-08
143.3615573	0.0999696	1.52815e-05	2.08712e-08
143.4714667	0.0999692	1.52803e-05	2.09376e-08
143.5792656	0.0999699	1.52804e-05	2.10058e-08
143.6876893	0.0999684	1.52793e-05	2.06318e-08
143.8404793	0.0999686	1.52786e-05	2.08681e-08
143.9407344	0.0999695	1.52786e-05	2.07516e-08
144.0912149	0.0999676	1.52772e-05	2.05787e-08
144.1784261	0.0999674	1.52759e-05	2.06273e-08
144.2863076	0.0999661	1.52752e-05	2.04513e-08
144.3763727	0.0999667	1.52747e-05	2.04455e-08
144.5121563	0.0999666	1.52745e-05	2.06736e-08
144.6143891	0.0999667	1.52729e-05	2.03109e-08
144.7197312	0.0999664	1.52727e-05	2.03864e-08
144.8758461	0.0999673	1.52725e-05	2.04638e-08
145.016765	0.0999688	1.52717e-05	2.01784e-08
145.1416782	0.0999699	1.52706e-05	2.03422e-08
145.2694754	0.0999692	1.52699e-05	2.01316e-08
145.395456	0.09997	1.5269e-05	2.02007e-08
145.5324188	0.0999677	1.52683e-05	2.01872e-08
145.6614738	0.0999685	1.52677e-05	1.98937e-08
145.7745027	0.099969	1.52674e-05	2.00912e-08
145.9229363	0.099971	1.52672e-05	1.98248e-08
146.0253382	0.0999708	1.52667e-05	2.00019e-08
146.1992396	0.0999701	1.52658e-05	1.98387e-08
146.3422825	0.0999711	1.52653e-05	1.97464e-08
146.4410004	0.0999717	1.52647e-05	1.99435e-08
146.5716458	0.0999729	1.52645e-05	1.96419e-08
146.7169848	0.099972	1.52635e-05	1.97941e-08
146.84593	0.0999725	1.52627e-05	1.97001e-08
147.0022392	0.0999722	1.52621e-05	1.97946e-08
147.1223857	0.0999724	1.52618e-05	1.96902e-08
147.2835918	0.0999724	1.5261e-05	1.95208e-08
147.3831326	0.0999721	1.52608e-05	1.96878e-08
147.5056895	0.0999743	1.52604e-05	1.94313e-08
147.6461773	0.099973	1.52601e-05	1.95002e-08
147.8324167	0.0999734	1.52596e-05	1.92908e-08
147.9248338	0.0999749	1.5259e-05	1.93305e-08
148.0495383	0.0999754	1.52583e-05	1.94301e-08
148.1734626	0.0999751	1.52584e-05	1.94082e-08
148.2869851	0.099975	1.52586e-05	1.94387e-08
148.4055639	0.0999737	1.5258e-05	1.92047e-08
148.5254558	0.0999745	1.52568e-05	1.93524e-08
148.6553061	0.0999746	1.52564e-05	1.93196e-08
148.7664023	0.0999742	1.5256e-05	1.9183e-08
148.8868717	0.0999737	1.5256e-05	1.93974e-08
149.0146132	0.0999739	1.52552e-05	1.91798e-08
149.1276574	0.0999719	1.52542e-05	1.91417e-08
149.24783	0.0999731	1.52536e-05	1.9273e-08
149.3595383	0.0999733	1.5253e-05	1.89986e-08
149.5290218	0.0999734	1.52532e-05	1.92854e-08
149.5921963	0.0999735	1.5253e-05	1.89046e-08
149.7121708	0.099973	1.52526e-05	1.90822e-08
149.8164437	0.099973	1.52524e-05	1.92965e-08
149.9410517	0.0999753	1.52516e-05	1.89831e-08
150.0431618	0.0999756	1.52511e-05	1.91724e-08
150.1468648	0.0999746	1.52509e-05	1.90956e-08
150.3671311	0.0999742	1.52508e-05	1.89575e-08
150.4614465	0.099974	1.52507e-05	1.91292e-08
150.5775938	0.0999736	1.52502e-05	1.88783e-08
150.7288769	0.0999733	1.52503e-05	1.9023e-08
150.8833327	0.0999734	1.52497e-05	1.90003e-08
150.9476751	0.0999727	1.52497e-05	1.88566e-08
151.1088481	0.0999732	1.52494e-05	1.91043e-08
151.2646148	0.0999736	1.5249e-05	1.87626e-08
151.4519061	-0.800003	0.000101488	8.56348e-06
151.5413867	-0.800002	9.75397e-05	1.09232e-06
151.7072239	-0.800001	9.71011e-05	3.71598e-07
151.8525218	-0.800002	9.70353e-05	2.30318e-07
151.9697982	-0.800003	9.70498e-05	1.65003e-07
152.1302041	-0.800002	9.70843e-05	1.3685e-07
152.2463044	-0.8	9.71371e-05	1.17863e-07
152.3731198	-0.800002	9.71868e-05	1.0508e-07
152.6300041	-0.800003	9.72654e-05	2.26237e-08
152.7391054	-0.800001	9.73275e-05	1.89475e-08
152.8629519	-0.800001	9.73868e-05	1.60907e-08
152.9654639	-0.800003	9.74378e-05	1.34033e-08
153.1058684	-0.800003	9.74885e-05	1.21395e-08
153.2370997	-0.800003	9.7538e-05	9.69502e-09
153.3723834	-0.800001	9.75883e-05	8.84389e-09
153.5023944	-0.8	9.76415e-05	6.98675e-09
153.6052995	-0.8	9.76808e-05	5.71662e-09
153.7447091	-0.800001	9.77279e-05	4.80924e-09
153.8327585	-0.8	9.77644e-05	3.58131e-09
153.9378073	-0.800001	9.78029e-05	3.36066e-09
154.0788946	-0.799999	9.7842e-05	2.37814e-09
154.217355	-0.800001	9.78857e-05	1.28727e-09
154.3289384	-0.800002	9.79226e-05	1.14976e-09
154.4498806	-0.800002	9.79583e-05	1.06227e-10
154.5706502	-0.800003	9.79952e-05	3.60048e-10
154.6891039	-0.800003	9.80297e-05	9.16481e-10
154.8248147	-0.800002	9.80638e-05	2.09785e-09
154.9401142	-0.800004	9.80988e-05	2.00679e-09
155.0456877	-0.800004	9.81272e-05	2.7482e-09
155.2007867	-0.800003	9.81632e-05	2.8563e-09
155.3143105	-0.800004	9.81978e-05	3.16058e-09
155.4282727	-0.800002	9.82259e-05	3.36975e-09
155.5620853	-0.800001	9.82565e-05	3.36704e-09
155.6726769	-0.800002	9.82833e-05	4.04577e-09
155.7980369	-0.800001	9.83122e-05	3.9923e-09
155.9241673	-0.800002	9.83403e-05	4.21366e-09
156.0585452	-0.800001	9.83687e-05	4.459e-09
156.1770917	-0.8	9.83959e-05	4.51108e-09
156.3134408	-0.799999	9.8422e-05	4.95237e-09
156.4750041	0.0999743	1.87318e-05	8.73447e-06
156.5934052	0.0999741	1.61319e-05	1.38468e-06
156.7819877	0.099974	1.56416e-05	3.06731e-07
156.8842016	0.0999749	1.55224e-05	1.46504e-07
157.111293	0.0999736	1.54493e-05	4.16454e-08
157.1752179	0.0999736	1.54176e-05	3.69848e-08
157.310041	0.0999745	1.53974e-05	3.3666e-08
157.4406605	0.0999749	1.53811e-05	3.14258e-08
157.602249	0.0999765	1.53689e-05	2.93781e-08
157.7205959	0.0999766	1.53585e-05	2.81321e-08
157.8443946	0.0999756	1.5351e-05	2.73271e-08
157.9600838	0.0999757	1.53455e-05	2.65548e-08
158.1085831	0.0999756	1.53407e-05	2.61741e-08
158.2440465	0.0999753	1.53355e-05	2.55943e-08
158.3794417	0.0999769	1.53306e-05	2.48826e-08
158.4855812	0.0999764	1.53276e-05	2.46635e-08
158.6575594	0.0999774	1.53242e-05	2.39188e-08
158.7353379	0.0999771	1.53224e-05	2.3874e-08
158.8654644	0.0999765	1.53197e-05	2.34606e-08
158.9662261	0.0999763	1.53172e-05	2.32214e-08
159.0544914	0.0999765	1.53164e-05	2.31274e-08
159.211077	0.0999782	1.53138e-05	2.27044e-08
